execution	qc_flags	input_reads_competitive	mapped_any_target	unmapped	reads_one_reported_target	reads_multiple_reported_targets	reads_unique_best_AS	reads_tied_best_AS	dedup_records_removed	dedup_fraction_removed	dedup_duplicate_ids_resolved	dedup_conflicting_ids_resolved	multitarget_fraction_of_mapped	tied_fraction_of_mapped	locus_signal_model	taxonomic_resolution_note	two_haplotype_evidence	meta_library	meta_barcode	meta_barcode_number	meta_n_targets	meta_targets	meta_present_in_blast_folder	meta_n_raw_fastq_copies	meta_n_trimmed_fastq_copies	meta_raw_fastq_unique_sizes	meta_trimmed_fastq_unique_sizes	meta_raw_fastq_consistent_size	meta_trimmed_fastq_consistent_size	orig_library	orig_barcode	orig_total_reads	orig_kraken_classified	orig_kraken_taxon	orig_kraken_rank	orig_kraken_taxid	orig_kraken_genus	orig_kraken_genus_taxid	orig_kraken_clade_reads	orig_kraken_direct_reads	orig_kraken_minimizers	orig_kraken_distinct_minimizers	orig_kraken_distinct_fraction	orig_blast_filtered_reads	orig_blast_strong_reads	orig_blast_divergent_reads	orig_blast_top_class	orig_blast_top_taxid	orig_blast_top_organism	orig_blast_genus	orig_blast_genus_taxid	orig_blast_top_support_reads	orig_best_pident	orig_best_coverage	orig_best_aln_len	orig_best_bitscore	orig_concordance	orig_evidence_level	orig_status	fastq_raw_same_content_7_targets	fastq_trimmed_same_content_7_targets	fastq_content_validation_status	original_evidence_category	original_top_organism	original_status
Lib3barcode23	OK	5255	0	5255	0	0	0	0	0	0.0	0	0						Lib3	barcode23	23	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	10304229	2390009;2390791;2390941;2391126;2391258;2392140;2392640	1	0	Lib3	barcode23	21710	10	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	1	1	42	28	66.67	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode24	OK	3249	0	3249	0	0	0	0	0	0.0	0	0						Lib3	barcode24	24	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7410808	1454879;1454886;1455474;1455496;1455667;1456006;1456235	1	0	Lib3	barcode24	16133	9	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	1	0	18	16	88.89	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode25	OK	3997	135	3862	135	0	135	0	0	0.0	0	0	0.0	0.0				Lib3	barcode25	25	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	3593542	1312395;1312889;1313384;1313469;1313624;1313821;1314906	1	0	Lib3	barcode25	11465	465	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	35	0	772	44	5.70	675	57	618	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	57	98.253	100.00	229	396.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode26	OK	5149	481	4668	481	0	481	0	0	0.0	0	0	0.0	0.0				Lib3	barcode26	26	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7754127	2162687;2163167;2163692;2164038;2164144;2165428;2165651	1	0	Lib3	barcode26	22496	2706	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	211	0	4508	64	1.42	3210	210	3000	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	209	98.261	100.44	230	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode27	OK	3771	736	3035	736	0	736	0	0	0.0	0	0	0.0	0.0				Lib3	barcode27	27	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	10851980	1488326;1488575;1488721;1488950;1489027;1489339;1489733	1	0	Lib3	barcode27	30084	3008	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	224	0	6206	73	1.18	5030	329	4701	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	329	98.246	99.56	228	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode28	OK	2549	0	2549	0	0	0	0	0	0.0	0	0						Lib3	barcode28	28	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5995105	1241490;1241529;1241763;1241851;1242065;1242385;1242477	1	0	Lib3	barcode28	12027	7	Roseolovirus humanbeta7	S	3050298	Roseolovirus	40272	1	0	27	27	100.00	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Roseolovirus humanbeta7	OK
Lib3barcode29	OK	3368	3	3365	3	0	3	0	0	0.0	0	0	0.0	0.0				Lib3	barcode29	29	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6002640	1636425;1636950;1637040;1637193;1637237;1637539;1637700	1	0	Lib3	barcode29	13124	7						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode30	OK	3598	0	3598	0	0	0	0	0	0.0	0	0						Lib3	barcode30	30	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5225014	1255392;1255515;1255584;1255639;1256234;1256250;1256476	1	0	Lib3	barcode30	14177	6	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	2	2	50	28	56.00	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode31	OK	1291	122	1169	122	0	122	0	0	0.0	0	0	0.0	0.0				Lib3	barcode31	31	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	3337544	744008;744165;744241;744388;744398;744700;744949	1	0	Lib3	barcode31	7146	531	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	27	0	1182	57	4.82	719	42	677	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	42	98.246	99.56	228	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode32	OK	2371	237	2134	237	0	237	0	0	0.0	0	0	0.0	0.0				Lib3	barcode32	32	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4919316	1118027;1118266;1118304;1118333;1118786;1119008;1119149	1	0	Lib3	barcode32	12467	985	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	95	0	1968	61	3.10	1548	106	1442	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	106	98.253	88.76	229	396.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode33	OK	1734	453	1281	453	0	453	0	0	0.0	0	0	0.0	0.0				Lib3	barcode33	33	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7421949	690817;691033;691101;691109;691132;691179;691211	1	0	Lib3	barcode33	25294	2760	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	192	0	6103	131	2.15	5921	120	5801	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	118	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode34	OK	3311	395	2916	395	0	395	0	0	0.0	0	0	0.0	0.0				Lib3	barcode34	34	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7405779	1820702;1820741;1820794;1821222;1821381;1821538;1822230	1	0	Lib3	barcode34	20182	1831	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	130	0	4310	61	1.42	4142	123	4019	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	123	98.246	100.00	228	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode35	OK	4378	410	3968	410	0	410	0	0	0.0	0	0	0.0	0.0				Lib3	barcode35	35	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7309564	2378502;2378777;2378842;2379012;2379202;2379657;2379702	1	0	Lib3	barcode35	19518	1874	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	118	0	4004	57	1.42	3768	137	3631	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	137	98.246	99.56	228	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode36	OK	5522	466	5056	466	0	466	0	0	0.0	0	0	0.0	0.0				Lib3	barcode36	36	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	9725830	2838178;2838611;2838896;2839029;2839040;2839152;2839184	1	0	Lib3	barcode36	24230	1709	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	157	0	3824	67	1.75	3509	217	3292	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	217	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode37	OK	4744	600	4144	600	0	600	0	0	0.0	0	0	0.0	0.0				Lib3	barcode37	37	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	10035671	1818466;1818829;1819070;1819202;1819243;1819444;1819530	1	0	Lib3	barcode37	26825	2171	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	202	0	4772	61	1.28	3291	265	3026	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	265	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode38	OK	3240	0	3240	0	0	0	0	0	0.0	0	0						Lib3	barcode38	38	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5113222	1491092;1491749;1491808;1491920;1492414;1492618;1492894	1	0	Lib3	barcode38	11636	12						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode39	OK	2098	358	1740	358	0	358	0	0	0.0	0	0	0.0	0.0				Lib3	barcode39	39	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5865257	804010;804117;804157;804338;804684;804841;804860	1	0	Lib3	barcode39	17043	1456	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	130	0	3832	61	1.59	3529	133	3396	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	133	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode40	OK	2865	0	2865	0	0	0	0	0	0.0	0	0						Lib3	barcode40	40	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4379472	1453751;1453752;1453848;1454193;1454396;1454576;1454759	1	0	Lib3	barcode40	9562	7	Simplexvirus	G	10294	Simplexvirus	10294	1	1	34	32	94.12	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Simplexvirus	OK
Lib3barcode41	OK	4110	1	4109	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode41	41	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4936263	1557241;1557478;1557523;1557542;1557601;1557943;1558024	1	0	Lib3	barcode41	13789	6	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	2	2	62	41	66.13	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode42	OK	2463	0	2463	0	0	0	0	0	0.0	0	0						Lib3	barcode42	42	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6495910	965760;965967;966005;966048;966134;966495;966636	1	0	Lib3	barcode42	14191	1						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode43	OK	3164	1	3163	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode43	43	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5594650	1242507;1242972;1243029;1243139;1243194;1243230;1243471	1	0	Lib3	barcode43	13138	7						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode44	OK	1700	2	1698	2	0	2	0	0	0.0	0	0	0.0	0.0				Lib3	barcode44	44	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	3433305	728716;729052;729111;729328;729505;729585;729604	1	0	Lib3	barcode44	7467	7	Cebus apella Lymphocryptovirus 1	S	1093778	Lymphocryptovirus	10375	1	1	12	6	50.00	1	0	1	DIVERGENTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	1	86.344	92.65	227	240.0	SIM_MESMO_GENERO	D_DIVERGENTE_UNICA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	D_DIVERGENTE_UNICA	Cebus apella Lymphocryptovirus 1	OK
Lib3barcode45	OK	2948	716	2232	716	0	716	0	0	0.0	0	0	0.0	0.0				Lib3	barcode45	45	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	7645486	1130105;1130551;1130807;1130820;1130875;1130942;1131140	1	0	Lib3	barcode45	23921	2953	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	205	0	6547	74	1.13	6565	287	6278	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	286	98.246	99.56	228	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode46	OK	4077	0	4077	0	0	0	0	0	0.0	0	0						Lib3	barcode46	46	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6387385	2000800;2001249;2001277;2001630;2001938;2002155;2002311	1	0	Lib3	barcode46	14071	7	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	1	1	56	36	64.29	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode47	OK	2707	2	2705	2	0	2	0	0	0.0	0	0	0.0	0.0				Lib3	barcode47	47	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5340603	1192158;1192277;1192330;1192335;1192359;1192509;1193747	1	0	Lib3	barcode47	11461	12	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	2	1	81	56	69.14	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode48	OK	3094	1	3093	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode48	48	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5043531	1403236;1403339;1403667;1403735;1404314;1404434;1404584	1	0	Lib3	barcode48	11441	10	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	3	3	95	38	40.00	5	0	5	DIVERGENTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	4	92.641	102.67	231	333.0	SIM_HIERARQUICA	C_DIVERGENTE_CONCORDANTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	C_DIVERGENTE_CONCORDANTE	Lymphocryptovirus	OK
Lib3barcode49	OK	2181	0	2181	0	0	0	0	0	0.0	0	0						Lib3	barcode49	49	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	3926362	945463;945477;945536;945597;945638;945769;945930	1	0	Lib3	barcode49	9114	3						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode50	OK	1969	317	1652	317	0	317	0	0	0.0	0	0	0.0	0.0				Lib3	barcode50	50	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5824795	1023797;1024118;1024317;1024346;1024593;1024712;1024754	1	0	Lib3	barcode50	16471	1816	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	112	0	3800	63	1.66	3688	94	3594	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	94	98.246	99.56	228	394.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode51	OK	3365	1	3364	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode51	51	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5575182	1757319;1757389;1757668;1757847;1758082;1758177;1758502	1	0	Lib3	barcode51	11600	4	Lymphocryptovirus	G	10375	Lymphocryptovirus	10375	2	2	64	48	75.00	0	0	0						0					KRAKEN_APENAS	KRAKEN_APENAS	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	KRAKEN_APENAS	Lymphocryptovirus	OK
Lib3barcode52	OK	3863	1	3862	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode52	52	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	5872709	1600684;1600712;1600740;1601141;1601612;1601867;1602240	1	0	Lib3	barcode52	14481	4						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
Lib3barcode53	OK	3775	341	3434	341	0	341	0	0	0.0	0	0	0.0	0.0				Lib3	barcode53	53	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6302019	1681144;1681271;1681489;1681603;1681644;1681690;1682261	1	0	Lib3	barcode53	14955	903	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	96	0	2125	57	2.68	1264	190	1074	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	190	98.684	99.56	228	398.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode54	OK	3511	511	3000	511	0	511	0	0	0.0	0	0	0.0	0.0				Lib3	barcode54	54	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	6183909	1440532;1440560;1440711;1441063;1441181;1441559;1441708	1	0	Lib3	barcode54	15784	1377	Lymphocryptovirus callitrichinegamma3	S	3050250	Lymphocryptovirus	10375	316	0	4003	50	1.25	2007	313	1694	FORTE	106331	callitrichine gammaherpesvirus 3	Lymphocryptovirus	10375	313	99.123	99.56	228	403.0	SIM_HIERARQUICA	A_MUITO_FORTE	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	A_MUITO_FORTE	Lymphocryptovirus callitrichinegamma3	OK
Lib3barcode55	OK	4642	1	4641	1	0	1	0	0	0.0	0	0	0.0	0.0				Lib3	barcode55	55	7	montagem_LIB_3_HSV6;montagem_LIB_3_HSV7;montagens_Alouatta_macconnelli_cytomegalovirus;montagens_Alouatta_palliata_cytomegalovirus;montagens_CALHV3;montagens_Cebus_albifrons_lymphocryptovirus_1;montagens_consenso_H1	1	7	7	4320126	2299593;2300220;2300482;2300696;2301091;2301187;2302038	1	0	Lib3	barcode55	9536	1						0	0	0	0	0.00	0	0	0						0					NAO	SEM_EVIDENCIA	OK	1	1	VALIDATED_SAME_CONTENT_7_TARGETS	SEM_EVIDENCIA		OK
