execution	target_a	target_b	reads_a	reads_b	shared_reads	union_reads	jaccard	shared_fraction_a	shared_fraction_b
Lib1barcode52	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode52	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode52	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	622	0	0	622	0.0	0.0	
Lib1barcode52	montagens_CALHV3	montagens_consenso_H1	622	0	0	622	0.0	0.0	
Lib1barcode52	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV6	montagens_CALHV3	0	1082	0	1082	0.0		0.0
Lib1barcode53	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV7	montagens_CALHV3	0	1082	0	1082	0.0		0.0
Lib1barcode53	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode53	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode53	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode53	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1082	0	1082	0.0		0.0
Lib1barcode53	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode53	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode53	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1082	0	1082	0.0		0.0
Lib1barcode53	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode53	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode53	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1082	0	0	1082	0.0	0.0	
Lib1barcode53	montagens_CALHV3	montagens_consenso_H1	1082	0	0	1082	0.0	0.0	
Lib1barcode53	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV6	montagens_CALHV3	0	801	0	801	0.0		0.0
Lib1barcode54	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV7	montagens_CALHV3	0	801	0	801	0.0		0.0
Lib1barcode54	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode54	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode54	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode54	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	801	0	801	0.0		0.0
Lib1barcode54	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode54	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode54	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	801	0	801	0.0		0.0
Lib1barcode54	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode54	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode54	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	801	0	0	801	0.0	0.0	
Lib1barcode54	montagens_CALHV3	montagens_consenso_H1	801	0	0	801	0.0	0.0	
Lib1barcode54	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV6	montagens_CALHV3	0	416	0	416	0.0		0.0
Lib1barcode55	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV7	montagens_CALHV3	0	416	0	416	0.0		0.0
Lib1barcode55	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode55	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode55	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode55	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	416	0	416	0.0		0.0
Lib1barcode55	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode55	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode55	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	416	0	416	0.0		0.0
Lib1barcode55	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode55	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode55	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	416	0	0	416	0.0	0.0	
Lib1barcode55	montagens_CALHV3	montagens_consenso_H1	416	0	0	416	0.0	0.0	
Lib1barcode55	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV6	montagens_CALHV3	0	374	0	374	0.0		0.0
Lib1barcode56	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV7	montagens_CALHV3	0	374	0	374	0.0		0.0
Lib1barcode56	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode56	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode56	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode56	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	374	0	374	0.0		0.0
Lib1barcode56	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode56	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode56	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	374	0	374	0.0		0.0
Lib1barcode56	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode56	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode56	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	374	0	0	374	0.0	0.0	
Lib1barcode56	montagens_CALHV3	montagens_consenso_H1	374	0	0	374	0.0	0.0	
Lib1barcode56	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV6	montagens_CALHV3	0	2190	0	2190	0.0		0.0
Lib1barcode57	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV7	montagens_CALHV3	0	2190	0	2190	0.0		0.0
Lib1barcode57	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode57	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode57	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode57	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	2190	0	2190	0.0		0.0
Lib1barcode57	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode57	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode57	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	2190	0	2190	0.0		0.0
Lib1barcode57	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode57	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode57	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	2190	0	0	2190	0.0	0.0	
Lib1barcode57	montagens_CALHV3	montagens_consenso_H1	2190	0	0	2190	0.0	0.0	
Lib1barcode57	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV6	montagens_CALHV3	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV6	montagens_consenso_H1	0	446	0	446	0.0		0.0
Lib1barcode58	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV7	montagens_CALHV3	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode58	montagem_LIB_3_HSV7	montagens_consenso_H1	0	446	0	446	0.0		0.0
Lib1barcode58	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode58	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib1barcode58	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode58	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	446	0	446	0.0		0.0
Lib1barcode58	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	0	0	0			
Lib1barcode58	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode58	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	446	0	446	0.0		0.0
Lib1barcode58	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode58	montagens_CALHV3	montagens_consenso_H1	0	446	0	446	0.0		0.0
Lib1barcode58	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	446	0	446	0.0		0.0
Lib1barcode59	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV6	montagens_CALHV3	0	1543	0	1543	0.0		0.0
Lib1barcode59	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV7	montagens_CALHV3	0	1543	0	1543	0.0		0.0
Lib1barcode59	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode59	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode59	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode59	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1543	0	1543	0.0		0.0
Lib1barcode59	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode59	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode59	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1543	0	1543	0.0		0.0
Lib1barcode59	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode59	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode59	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1543	0	0	1543	0.0	0.0	
Lib1barcode59	montagens_CALHV3	montagens_consenso_H1	1543	0	0	1543	0.0	0.0	
Lib1barcode59	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV6	montagens_CALHV3	0	214	0	214	0.0		0.0
Lib1barcode60	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV7	montagens_CALHV3	0	214	0	214	0.0		0.0
Lib1barcode60	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode60	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode60	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode60	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	214	0	214	0.0		0.0
Lib1barcode60	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode60	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode60	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	214	0	214	0.0		0.0
Lib1barcode60	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode60	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode60	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	214	0	0	214	0.0	0.0	
Lib1barcode60	montagens_CALHV3	montagens_consenso_H1	214	0	0	214	0.0	0.0	
Lib1barcode60	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV6	montagens_CALHV3	0	1109	0	1109	0.0		0.0
Lib1barcode61	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV7	montagens_CALHV3	0	1109	0	1109	0.0		0.0
Lib1barcode61	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode61	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode61	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode61	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1109	0	1109	0.0		0.0
Lib1barcode61	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode61	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode61	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1109	0	1109	0.0		0.0
Lib1barcode61	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode61	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode61	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1109	0	0	1109	0.0	0.0	
Lib1barcode61	montagens_CALHV3	montagens_consenso_H1	1109	0	0	1109	0.0	0.0	
Lib1barcode61	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV6	montagens_CALHV3	0	1207	0	1207	0.0		0.0
Lib1barcode62	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV7	montagens_CALHV3	0	1207	0	1207	0.0		0.0
Lib1barcode62	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode62	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode62	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode62	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1207	0	1207	0.0		0.0
Lib1barcode62	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode62	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode62	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1207	0	1207	0.0		0.0
Lib1barcode62	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode62	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode62	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1207	0	0	1207	0.0	0.0	
Lib1barcode62	montagens_CALHV3	montagens_consenso_H1	1207	0	0	1207	0.0	0.0	
Lib1barcode62	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV6	montagens_CALHV3	0	1580	0	1580	0.0		0.0
Lib1barcode63	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV7	montagens_CALHV3	0	1580	0	1580	0.0		0.0
Lib1barcode63	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode63	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode63	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode63	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_CALHV3	0	1580	0	1580	0.0		0.0
Lib1barcode63	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode63	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode63	montagens_Alouatta_palliata_cytomegalovirus	montagens_CALHV3	0	1580	0	1580	0.0		0.0
Lib1barcode63	montagens_Alouatta_palliata_cytomegalovirus	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode63	montagens_Alouatta_palliata_cytomegalovirus	montagens_consenso_H1	0	0	0	0			
Lib1barcode63	montagens_CALHV3	montagens_Cebus_albifrons_lymphocryptovirus_1	1580	0	0	1580	0.0	0.0	
Lib1barcode63	montagens_CALHV3	montagens_consenso_H1	1580	0	0	1580	0.0	0.0	
Lib1barcode63	montagens_Cebus_albifrons_lymphocryptovirus_1	montagens_consenso_H1	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV6	montagem_LIB_3_HSV7	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV6	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV6	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV6	montagens_CALHV3	0	383	0	383	0.0		0.0
Lib1barcode64	montagem_LIB_3_HSV6	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV6	montagens_consenso_H1	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV7	montagens_Alouatta_macconnelli_cytomegalovirus	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV7	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV7	montagens_CALHV3	0	383	0	383	0.0		0.0
Lib1barcode64	montagem_LIB_3_HSV7	montagens_Cebus_albifrons_lymphocryptovirus_1	0	0	0	0			
Lib1barcode64	montagem_LIB_3_HSV7	montagens_consenso_H1	0	0	0	0			
Lib1barcode64	montagens_Alouatta_macconnelli_cytomegalovirus	montagens_Alouatta_palliata_cytomegalovirus	0	0	0	0			
